tweet_id,safe_text,label,agreement,label_name,char_len,word_len,text_norm
NV0KSL12,AM-News : Ministry of Health starts vaccination campaign to tackle third biggest ...: Cancer is now is ranked the... <url>,1.0,0.6666666666666666,positive,122,20,amnews ministry of health starts vaccination campaign to tackle third biggest cancer is now is ranked the url
NEDTS49F,You know what's missing from Baz Luhrman's #Gatsby? Lots of children dying of #measles.,0.0,1.0,neutral,87,14,you know whats missing from baz luhrmans gatsby lots of children dying of measles
I6PFU9AU,I suggest the <user> get a new round of MMR shots. This mumps in the NHL problem is out of control.,1.0,0.6666666666666666,positive,99,21,i suggest the user get a new round of mmr shots this mumps in the nhl problem is out of control
8X6PE5KP,#MajorHeadsUp!!! Person contagious with measles visited several Portland locations <url>,0.0,1.0,neutral,88,10,majorheadsup person contagious with measles visited several portland locations url
5RYXMTHJ,Any physician who advocates against vaccines in healthy children violate their hippocratic oath! #ncga #ncpol,1.0,1.0,positive,109,15,any physician who advocates against vaccines in healthy children violate their hippocratic oath ncga ncpol
KAV0TTIH,RT <user> On <user> 1sttrip to #Africa w/ <user> she helped give #polio vaccines + meds - giving those kids a #shotatlife!,0.0,0.6666666666666666,neutral,122,22,rt user on user 1sttrip to africa w user she helped give polio vaccines meds giving those kids a shotatlife
YK15F0NK,Health Officials Investigating Suspected Measles Case In Jersey City <url>,0.0,1.0,neutral,74,10,health officials investigating suspected measles case in jersey city url
Y1AQ00AL,Ugh. The Autism Speaks walk is in Grant Park today. I know where I'm avoiding. I don't support organizations thy promote anti-vaccine.,1.0,1.0,positive,134,22,ugh the autism speaks walk is in grant park today i know where im avoiding i dont support organizations thy promote antivaccine
D1A0MJI6,HB1043 [Passed] Vaccine protocol agreements; influenza; exempt activities conducted by a hospital or health syste... <url>,0.0,0.6666666666666666,neutral,122,16,hb1043 passed vaccine protocol agreements influenza exempt activities conducted by a hospital or health syste url
R3TUJL6U,RT <user> Did you know it's World Immunization Week? Just $20 can change a child's life! <url>,1.0,1.0,positive,94,17,rt user did you know its world immunization week just 20 can change a childs life url
H2ZOQGHV,Exciting progress against a frightening disease RT <user> FDA approves Novartis' #meningitis B #vaccine Bexsero <url>,1.0,1.0,positive,117,16,exciting progress against a frightening disease rt user fda approves novartis meningitis b vaccine bexsero url
DJFUWDXS,This whole measles thing is ridiculous. Vaccinate your damn kids.,1.0,1.0,positive,65,10,this whole measles thing is ridiculous vaccinate your damn kids
GP3B0ELJ,Children's Museum of Houston to Offer Free Vaccinations <url>,1.0,0.6666666666666666,positive,61,9,childrens museum of houston to offer free vaccinations url
0JI9HYA2,I'm tryna go to Disneyland but I'm waiting for this whole measles things to clear before I start planning lol,0.0,0.6666666666666666,neutral,109,20,im tryna go to disneyland but im waiting for this whole measles things to clear before i start planning lol
F4GVDWWR,6th case of measles confirmed in Clark Co.: The Southern Nevada Health District on Friday confirmed a sixth case of… <url>,0.0,1.0,neutral,122,21,6th case of measles confirmed in clark co the southern nevada health district on friday confirmed a sixth case of… url
XBH1DSG3,"<user> Try and keep a child from Scratching and leaving scars! The vaccines are not the problem, the environment is!",1.0,1.0,positive,116,20,user try and keep a child from scratching and leaving scars the vaccines are not the problem the environment is
WG5RCHAH,Oklahoma Caring Van provides free immunizations to children-kjrh.com #Garnett #Tulsa <url>,1.0,0.6666666666666666,positive,90,11,oklahoma caring van provides free immunizations to childrenkjrhcom garnett tulsa url
UELO1FNC,"Improve mood, energy, immunity, cardio health. 15% profit <user> #Sandy <user> <user> <url>",0.0,1.0,neutral,91,13,improve mood energy immunity cardio health 15 profit user sandy user user url
F9185YMK,"In relation to my other tweet, I definitely believe you should vaccinate your kids",1.0,1.0,positive,82,14,in relation to my other tweet i definitely believe you should vaccinate your kids
346I96LE,"“<user> California Measles Cases Reach 56, Dept. of Public Health Officials Say <url> shit 😱",0.0,0.6666666666666666,neutral,92,15,“user california measles cases reach 56 dept of public health officials say url shit 😱
DEF0OBUY,"“<user> Your Child's #Immunizations: Diphtheria, Tetanus &amp; Pertussis Vaccine (#DTaP) <url> + handwashing for health",0.0,0.6666666666666666,neutral,119,15,“user your childs immunizations diphtheria tetanus amp pertussis vaccine dtap url handwashing for health
TKPFN5F8,<user> #GOP STOP blaming #Immigrants first #Ebola now #measles Which diseases?brought their ancestors? #AINF <url>,0.0,0.6666666666666666,neutral,114,15,user gop stop blaming immigrants first ebola now measles which diseasesbrought their ancestors ainf url
760UDFEQ,"“<user> On average, people who complain live longer. Releasing this tension increases immunity and boosts their health.” FOREVER YOUNG",0.0,1.0,neutral,134,19,“user on average people who complain live longer releasing this tension increases immunity and boosts their health” forever young
SGCZ9053,VACCI-NATION #art #artwork #vaccination #health #activism #recycledpropaganda @ Recycled Propaganda <url>,1.0,0.6666666666666666,positive,105,11,vaccination art artwork vaccination health activism recycledpropaganda recycled propaganda url
2PIFBRXW,"Flu has not appeared in our area,  but still could.   Get your child vaccinated today.  939-1250",1.0,1.0,positive,96,16,flu has not appeared in our area but still could get your child vaccinated today 9391250
YM66O6KW,"Lmao!! RT <user> RT <user> [Ellen comes back on stage] ""Thanks, Jim. Now vaccinate your kids, you ignorant whack-job.""",1.0,0.6666666666666666,positive,118,19,lmao rt user rt user ellen comes back on stage thanks jim now vaccinate your kids you ignorant whackjob
I87OO9HY,MMR on the radio...Ohhhhh I'm getting close now.  #excited,0.0,1.0,neutral,58,9,mmr on the radioohhhhh im getting close now excited
0GE0Y01P,<user> when are you heading to miami .  I was wondering if you had any information about immunization shots for a newborn.,1.0,0.6666666666666666,positive,122,22,user when are you heading to miami i was wondering if you had any information about immunization shots for a newborn
WDV836X6,Most public school require vaccinations! #inners,1.0,0.6666666666666666,positive,48,6,most public school require vaccinations inners
U3WPQXNF,Everyone keeps saying my rash is chicken pox or the measles 😑😂,0.0,1.0,neutral,62,12,everyone keeps saying my rash is chicken pox or the measles 😑😂
NVQ8ZO8L,When did vaccinations for school children stop becoming mandatory?!? WHY WOULD YOU DO THAT?!? vaccinate your kids!!! Seriously!!,1.0,1.0,positive,128,18,when did vaccinations for school children stop becoming mandatory why would you do that vaccinate your kids seriously
4YI1WVQ6,"God damn it, people, just vaccinate your children.",1.0,1.0,positive,50,8,god damn it people just vaccinate your children
SM9DCW58,CDC owns patent on Ebola virus; agency to collect royalties on all future Ebola vaccines <url>,0.0,1.0,neutral,94,16,cdc owns patent on ebola virus agency to collect royalties on all future ebola vaccines url
TNQM9DFC,....You Already Know...<user> #mmr  #mixmasterrod #live #dj #dc #skulls #follow #photobomb #epic… <url>,0.0,1.0,neutral,103,13,you already knowuser mmr mixmasterrod live dj dc skulls follow photobomb epic… url
9ZVIW29L,"Flu shot not as effective against this year's strain, CDC warns: Health officials are warning that the flu vaccine… <url>",0.0,0.6666666666666666,neutral,121,20,flu shot not as effective against this years strain cdc warns health officials are warning that the flu vaccine… url
KNVJG9QX,Question: making meth around kids = poss 25 years in jail. Not vaccinating kids =  parents right to choose. Both effect kids health!,1.0,0.6666666666666666,positive,132,23,question making meth around kids poss 25 years in jail not vaccinating kids parents right to choose both effect kids health
FQ82LZVX,If you don't vaccinate your children they should be taken away from you and you should go to jail tbh because you're literal garbage,1.0,0.6666666666666666,positive,132,24,if you dont vaccinate your children they should be taken away from you and you should go to jail tbh because youre literal garbage
EXERUOX2,Doctors: HPV vaccines can ward off other serious diseases <url>,1.0,0.6666666666666666,positive,63,10,doctors hpv vaccines can ward off other serious diseases url
EJWSHJXV,Measles outbreak in Payne County...  #Thanksantivaccinators,0.0,0.6666666666666666,neutral,59,6,measles outbreak in payne county thanksantivaccinators
TJWZ5KUE,Free Back-to-School Immunizations <url> <url>,1.0,0.6666666666666666,positive,45,5,free backtoschool immunizations url url
R0X568K8,There anything to this rhetoric of the border kids spreading disease? That shit sounds super racist. They have vaccines in Central America.,0.0,0.6666666666666666,neutral,139,22,there anything to this rhetoric of the border kids spreading disease that shit sounds super racist they have vaccines in central america
08303TQ2,Also don't forget to fucking immunize your kids you bastards or we're all gonna die from super bugs- the Erie county department of health,1.0,1.0,positive,137,24,also dont forget to fucking immunize your kids you bastards or were all gonna die from super bugs the erie county department of health
UXZ0499M,“<user> 14 of California's 32 measles cases intentionally unvaccinated <url>,1.0,0.6666666666666666,positive,76,10,“user 14 of californias 32 measles cases intentionally unvaccinated url
OPS5FKXR,"<user> You _know the people you’re addressing fear demonic powers, vaccines, empty Walmarts, celestial portents, &amp; chemtrails",1.0,0.6666666666666666,positive,129,17,user you know the people you’re addressing fear demonic powers vaccines empty walmarts celestial portents amp chemtrails
SH7RRU6T,"<user> <user> <user> SMDH #Flu #Vaccines, #Pharma #Fraud, #Quack #Science, the #CDC &amp; #WHO #health <url>",-1.0,0.6666666666666666,negative,108,16,user user user smdh flu vaccines pharma fraud quack science the cdc amp who health url
ZIPJVHYZ,CCSD: Measles case detected at Valley High School <url>,0.0,0.6666666666666666,neutral,55,9,ccsd measles case detected at valley high school url
K5YKGMKP,Enjoying my New York Times #motown #nyc #mmr <url>,0.0,1.0,neutral,50,9,enjoying my new york times motown nyc mmr url
N3VAF9MF,Marin County Swine Flu Cases Prompt Push For Vaccinations: MARIN COUNTY (KCBS) — Health officials in Marin County... <url>,0.0,0.6666666666666666,neutral,122,19,marin county swine flu cases prompt push for vaccinations marin county kcbs — health officials in marin county url
SIWPRDZB,"Kisses spread germs and germs are hated, but anyhow you can kiss me baby I am vaccinated.
<user>",1.0,1.0,positive,96,18,kisses spread germs and germs are hated but anyhow you can kiss me baby i am vaccinated user
BTHG5PQ7,<user> <user> I totally disagree. All 7 of my kids were not vaccinated and they never got sick with anything.,-1.0,1.0,negative,109,20,user user i totally disagree all 7 of my kids were not vaccinated and they never got sick with anything
